customer_id,acquisition_channel,acquisition_date,age_group,gender,city,country,subscription_plan,first_purchase_value
CUST-002698,Facebook,2025-02-26,25-34,Male,New York,United States,Premium,102.51
CUST-003871,TikTok,2025-02-26,18-24,Female,Seattle,United States,Free,27.55
CUST-004465,TikTok,2025-02-26,55+,Female,New York,United States,Free,16.95
CUST-005385,Facebook,2025-02-27,25-34,Female,Chicago,United States,Free,17.3
CUST-000240,Email,2025-02-27,18-24,Female,Los Angeles,United States,Premium,71.37
CUST-000833,Email,2025-02-27,35-44,Male,Austin,United States,Free,28.22
CUST-002694,Email,2025-02-27,35-44,Male,Birmingham,United Kingdom,Free,22.64
CUST-005656,Email,2025-02-27,35-44,Female,Delhi,India,Premium,97.24
CUST-000877,Facebook,2025-02-27,25-34,Male,Pune,India,Basic,47.51
CUST-003079,Email,2025-02-28,55+,Female,New York,United States,Premium,105.73
CUST-001506,Affiliate,2025-02-28,45-54,Male,Austin,United States,Enterprise,186.77
CUST-000501,Facebook,2025-02-28,25-34,Female,Birmingham,United Kingdom,Free,18.02
CUST-002756,Facebook,2025-02-28,35-44,Male,New York,United States,Basic,37.55
CUST-003152,Email,2025-02-28,35-44,Female,Austin,United States,Premium,148.21
CUST-001879,Facebook,2025-02-28,45-54,Female,Vancouver,Canada,Premium,122.09
CUST-001873,Organic,2025-02-28,25-34,Female,Manchester,United Kingdom,Basic,52.27
CUST-001572,Email,2025-02-28,18-24,Female,Montreal,Canada,Basic,69.29
CUST-002431,Email,2025-02-28,35-44,Female,Toronto,Canada,Premium,65.28
CUST-001424,TikTok,2025-02-28,45-54,Male,Mumbai,India,Premium,92.43
CUST-000345,Email,2025-02-28,25-34,Male,Mumbai,India,Basic,52.67
CUST-002850,Email,2025-02-28,25-34,Male,Austin,United States,Enterprise,256.66
CUST-003541,Facebook,2025-02-28,35-44,Male,Toronto,Canada,Basic,40.02
CUST-001223,Facebook,2025-02-28,45-54,Female,Pune,India,Free,25.13
CUST-002946,Email,2025-03-01,55+,Other,Seattle,United States,Enterprise,256.47
CUST-004861,Email,2025-03-01,25-34,Male,Los Angeles,United States,Premium,90.83
CUST-000852,Facebook,2025-03-01,35-44,Female,Chicago,United States,Basic,36.76
CUST-003935,Email,2025-03-01,25-34,Female,Austin,United States,Premium,53.27
CUST-004574,Email,2025-03-01,35-44,Female,Bengaluru,India,Enterprise,229.01
CUST-000084,Facebook,2025-03-01,18-24,Male,Seattle,United States,Basic,37.19
CUST-003052,Email,2025-03-01,35-44,Male,Austin,United States,Basic,63.59
CUST-005589,Affiliate,2025-03-01,18-24,Male,Montreal,Canada,Premium,49.41
CUST-005132,Affiliate,2025-03-01,35-44,Male,Delhi,India,Free,25.09
CUST-000886,Facebook,2025-03-01,25-34,Male,Melbourne,Australia,Basic,40.74
CUST-004524,Email,2025-03-02,35-44,Female,Mumbai,India,Free,15.1
CUST-001029,Email,2025-03-02,25-34,Female,Mumbai,India,Basic,51.01
CUST-003704,Email,2025-03-02,18-24,Male,Delhi,India,Free,25.65
CUST-002180,Facebook,2025-03-02,18-24,Female,Manchester,United Kingdom,Premium,121.58
CUST-001864,Facebook,2025-03-02,25-34,Male,New York,United States,Free,29.66
CUST-003368,TikTok,2025-03-02,18-24,Female,Bengaluru,India,Enterprise,91.83
CUST-005324,Facebook,2025-03-02,25-34,Female,Austin,United States,Premium,84.24
CUST-003132,Facebook,2025-03-02,25-34,Male,New York,United States,Free,23.43
CUST-001245,Email,2025-03-03,18-24,Male,Melbourne,Australia,Premium,83.61
CUST-003220,Affiliate,2025-03-03,25-34,Male,Austin,United States,Premium,46.86
CUST-003817,Facebook,2025-03-03,45-54,Male,Mumbai,India,Free,20.19
CUST-004293,Facebook,2025-03-04,35-44,Male,Toronto,Canada,Basic,77.34
CUST-003855,Email,2025-03-04,25-34,Male,Delhi,India,Free,20.27
CUST-001894,Email,2025-03-04,35-44,Female,Seattle,United States,Premium,96.33
CUST-005500,TikTok,2025-03-04,45-54,Male,Manchester,United Kingdom,Free,24.27
CUST-004013,Affiliate,2025-03-04,45-54,Female,Seattle,United States,Enterprise,208.99
CUST-001838,Facebook,2025-03-04,18-24,Male,Birmingham,United Kingdom,Free,20.47
CUST-000667,Email,2025-03-05,18-24,Male,New York,United States,Basic,52.83
CUST-005584,Affiliate,2025-03-05,35-44,Male,Los Angeles,United States,Premium,70.23
CUST-003564,Facebook,2025-03-05,25-34,Female,Chicago,United States,Free,24.58
CUST-001780,Facebook,2025-03-05,55+,Female,Bengaluru,India,Basic,47.97
CUST-005224,Email,2025-03-05,45-54,Other,New York,United States,Premium,62.11
CUST-004655,Facebook,2025-03-05,25-34,Male,Bengaluru,India,Basic,46.54
CUST-000201,Facebook,2025-03-06,25-34,Male,Melbourne,Australia,Basic,62.88
CUST-002911,Email,2025-03-06,18-24,Male,New York,United States,Free,21.58
CUST-005740,Facebook,2025-03-06,18-24,Female,New York,United States,Free,22.1
CUST-004769,Email,2025-03-06,18-24,Male,London,United Kingdom,Free,23.53
CUST-002581,Email,2025-03-06,55+,Female,Seattle,United States,Basic,76.74
CUST-004047,Email,2025-03-06,18-24,Female,Bengaluru,India,Free,22.75
CUST-002100,Email,2025-03-06,55+,Female,Bengaluru,India,Premium,71.78
CUST-002790,Affiliate,2025-03-06,35-44,Male,Toronto,Canada,Premium,114.6
CUST-002205,Email,2025-03-06,35-44,Male,New York,United States,Premium,130.95
CUST-000375,Email,2025-03-06,18-24,Male,Chicago,United States,Premium,105.09
CUST-005671,Email,2025-03-07,18-24,Male,Austin,United States,Premium,122.22
CUST-003452,Email,2025-03-07,25-34,Female,Pune,India,Free,14.21
CUST-002154,Email,2025-03-07,18-24,Male,Birmingham,United Kingdom,Premium,104.97
CUST-004000,Email,2025-03-07,18-24,Female,Delhi,India,Basic,38.07
CUST-005303,Email,2025-03-07,25-34,Male,New York,United States,Premium,97.97
CUST-000010,Affiliate,2025-03-07,45-54,Male,Pune,India,Premium,94.63
CUST-005314,Email,2025-03-07,18-24,Female,Birmingham,United Kingdom,Enterprise,146.2
CUST-000868,Email,2025-03-07,18-24,Male,Seattle,United States,Premium,75.91
CUST-002890,Facebook,2025-03-08,25-34,Female,Austin,United States,Free,17.56
CUST-004362,Email,2025-03-08,35-44,Female,Bengaluru,India,Premium,66.64
CUST-005087,Affiliate,2025-03-08,35-44,Male,New York,United States,Premium,57.38
CUST-003060,Email,2025-03-08,25-34,Female,London,United Kingdom,Free,14.28
CUST-002143,Facebook,2025-03-08,18-24,Male,Toronto,Canada,Basic,30.72
CUST-000080,Facebook,2025-03-09,25-34,Male,Seattle,United States,Basic,72.06
CUST-003193,Email,2025-03-09,18-24,Female,Austin,United States,Premium,83.22
CUST-003246,Facebook,2025-03-09,18-24,Male,Delhi,India,Free,21.5
CUST-000554,Email,2025-03-09,25-34,Female,New York,United States,Enterprise,190.82
CUST-005600,Facebook,2025-03-09,18-24,Male,Sydney,Australia,Free,19.22
CUST-000890,Facebook,2025-03-09,55+,Female,Birmingham,United Kingdom,Premium,77.15
CUST-000190,Email,2025-03-09,25-34,Other,Pune,India,Basic,42.82
CUST-000403,Affiliate,2025-03-10,35-44,Female,London,United Kingdom,Premium,95.96
CUST-004568,Email,2025-03-10,18-24,Female,Chicago,United States,Free,19.38
CUST-002105,Email,2025-03-10,25-34,Female,Vancouver,Canada,Basic,29.82
CUST-003262,Email,2025-03-10,25-34,Male,Delhi,India,Basic,58.8
CUST-004466,Affiliate,2025-03-10,55+,Other,Bengaluru,India,Premium,107.21
CUST-002765,Facebook,2025-03-10,25-34,Female,Seattle,United States,Basic,37.21
CUST-003061,Facebook,2025-03-10,45-54,Female,Seattle,United States,Premium,44.41
CUST-004690,Affiliate,2025-03-10,18-24,Male,Vancouver,Canada,Basic,40.14
CUST-004185,Facebook,2025-03-10,55+,Male,Toronto,Canada,Free,25.24
CUST-001000,Email,2025-03-10,35-44,Male,Austin,United States,Basic,54.68
CUST-003641,Email,2025-03-10,55+,Male,Birmingham,United Kingdom,Premium,70.38
CUST-004030,Affiliate,2025-03-10,35-44,Female,London,United Kingdom,Basic,64.71
CUST-005204,Email,2025-03-11,35-44,Female,Pune,India,Premium,116.99
CUST-001771,Email,2025-03-11,45-54,Male,Chicago,United States,Enterprise,211.81
CUST-005841,Facebook,2025-03-11,35-44,Male,Pune,India,Basic,72.03
CUST-003394,TikTok,2025-03-11,25-34,Male,Birmingham,United Kingdom,Premium,101.13
CUST-004040,Email,2025-03-11,35-44,Male,New York,United States,Basic,40.21
CUST-002119,Email,2025-03-11,18-24,Female,Vancouver,Canada,Basic,47.55
CUST-001176,Email,2025-03-11,45-54,Female,Delhi,India,Free,15.52
CUST-001168,Email,2025-03-11,18-24,Female,Toronto,Canada,Basic,47.39
CUST-003895,Facebook,2025-03-11,25-34,Female,Delhi,India,Basic,67.18
CUST-001693,Facebook,2025-03-11,18-24,Female,Toronto,Canada,Free,20.64
CUST-001452,Email,2025-03-11,55+,Other,Montreal,Canada,Basic,43.89
CUST-004476,Email,2025-03-11,25-34,Female,Seattle,United States,Enterprise,191.8
CUST-000207,Email,2025-03-11,25-34,Male,Pune,India,Free,30.54
CUST-003013,Email,2025-03-11,18-24,Female,Manchester,United Kingdom,Enterprise,82.82
CUST-005130,Facebook,2025-03-11,55+,Other,Seattle,United States,Free,24.29
CUST-001019,Email,2025-03-12,45-54,Male,Los Angeles,United States,Enterprise,121.59
CUST-002580,Email,2025-03-12,45-54,Female,Austin,United States,Premium,62.54
CUST-004148,Affiliate,2025-03-12,55+,Female,Bengaluru,India,Basic,53.21
CUST-000341,Email,2025-03-13,55+,Other,Vancouver,Canada,Basic,38.25
CUST-005734,Email,2025-03-13,18-24,Female,Austin,United States,Premium,94.93
CUST-003830,Email,2025-03-13,25-34,Female,Pune,India,Premium,104.65
CUST-002647,Email,2025-03-13,35-44,Female,Birmingham,United Kingdom,Basic,68.45
CUST-003120,TikTok,2025-03-13,55+,Male,Toronto,Canada,Free,19.73
CUST-002085,Facebook,2025-03-13,25-34,Female,Los Angeles,United States,Free,19.13
CUST-005739,Email,2025-03-13,35-44,Female,Chicago,United States,Premium,109.74
CUST-005393,Facebook,2025-03-13,18-24,Male,Austin,United States,Premium,100.6
CUST-006000,Email,2025-03-13,25-34,Female,Melbourne,Australia,Basic,39.78
CUST-004305,Affiliate,2025-03-13,45-54,Female,Birmingham,United Kingdom,Basic,73.86
CUST-004485,TikTok,2025-03-13,45-54,Male,Delhi,India,Free,24.0
CUST-003422,Affiliate,2025-03-14,18-24,Male,Pune,India,Free,16.82
CUST-005120,Email,2025-03-14,25-34,Female,Pune,India,Premium,105.76
CUST-003009,Email,2025-03-14,18-24,Female,Pune,India,Enterprise,171.0
CUST-003375,Affiliate,2025-03-14,45-54,Male,Mumbai,India,Basic,69.95
CUST-004658,Email,2025-03-14,25-34,Female,Seattle,United States,Basic,72.09
CUST-002966,Facebook,2025-03-14,25-34,Male,Chicago,United States,Basic,38.96
CUST-004746,Email,2025-03-15,18-24,Male,Toronto,Canada,Free,27.99
CUST-001314,Email,2025-03-15,18-24,Male,Mumbai,India,Enterprise,291.45
CUST-000396,Email,2025-03-15,18-24,Male,Seattle,United States,Basic,29.98
CUST-000280,Affiliate,2025-03-15,35-44,Other,Melbourne,Australia,Premium,114.83
CUST-002870,Email,2025-03-15,35-44,Female,Austin,United States,Free,34.39
CUST-000368,Affiliate,2025-03-15,25-34,Male,Seattle,United States,Enterprise,221.15
CUST-001817,Affiliate,2025-03-15,55+,Female,Austin,United States,Free,19.23
CUST-004115,Email,2025-03-15,25-34,Male,London,United Kingdom,Basic,45.29
CUST-003553,Email,2025-03-15,55+,Male,Pune,India,Free,15.37
CUST-005238,Email,2025-03-16,18-24,Male,Manchester,United Kingdom,Free,28.99
CUST-001086,Email,2025-03-16,25-34,Female,Delhi,India,Premium,91.07
CUST-005326,Facebook,2025-03-16,18-24,Male,Sydney,Australia,Premium,154.17
CUST-005287,Email,2025-03-16,35-44,Female,Sydney,Australia,Basic,54.6
CUST-000499,Affiliate,2025-03-16,25-34,Male,Manchester,United Kingdom,Basic,56.54
CUST-000140,Affiliate,2025-03-16,18-24,Female,Bengaluru,India,Premium,60.99
CUST-001746,Email,2025-03-16,45-54,Other,Seattle,United States,Basic,52.94
CUST-003650,Facebook,2025-03-16,45-54,Female,Seattle,United States,Basic,48.33
CUST-002738,Facebook,2025-03-17,35-44,Male,Birmingham,United Kingdom,Premium,110.25
CUST-001723,Facebook,2025-03-17,25-34,Female,Seattle,United States,Free,25.49
CUST-001874,TikTok,2025-03-17,25-34,Female,New York,United States,Enterprise,146.29
CUST-005084,Email,2025-03-17,18-24,Male,London,United Kingdom,Free,29.94
CUST-002907,Email,2025-03-17,45-54,Female,Seattle,United States,Premium,49.23
CUST-004354,Email,2025-03-17,25-34,Male,Manchester,United Kingdom,Premium,107.37
CUST-000941,Email,2025-03-17,18-24,Male,Melbourne,Australia,Basic,64.18
CUST-002074,Email,2025-03-18,25-34,Male,Birmingham,United Kingdom,Basic,49.63
CUST-005769,Affiliate,2025-03-18,45-54,Male,Delhi,India,Basic,47.47
CUST-002593,TikTok,2025-03-18,55+,Female,Chicago,United States,Free,30.02
CUST-001485,Email,2025-03-18,18-24,Male,Sydney,Australia,Free,22.66
CUST-002783,TikTok,2025-03-18,45-54,Female,Pune,India,Free,15.33
CUST-000688,Email,2025-03-18,25-34,Male,Sydney,Australia,Premium,90.52
CUST-000621,Email,2025-03-18,35-44,Female,Seattle,United States,Basic,47.68
CUST-000763,Email,2025-03-19,35-44,Male,Bengaluru,India,Free,20.53
CUST-004111,Email,2025-03-19,18-24,Male,Los Angeles,United States,Premium,87.3
CUST-003888,Facebook,2025-03-19,18-24,Male,Bengaluru,India,Basic,40.5
CUST-004201,TikTok,2025-03-19,35-44,Male,Melbourne,Australia,Basic,43.82
CUST-001756,Email,2025-03-19,35-44,Female,Birmingham,United Kingdom,Free,10.38
CUST-004258,Email,2025-03-19,18-24,Male,Austin,United States,Premium,110.03
CUST-001486,Facebook,2025-03-19,55+,Male,Bengaluru,India,Enterprise,271.51
CUST-001069,Email,2025-03-19,18-24,Male,Chicago,United States,Premium,115.98
CUST-003523,Email,2025-03-20,18-24,Female,Los Angeles,United States,Free,19.83
CUST-003831,TikTok,2025-03-20,25-34,Male,Seattle,United States,Basic,56.41
CUST-003175,Email,2025-03-20,35-44,Female,Mumbai,India,Enterprise,183.65
CUST-002628,Email,2025-03-20,55+,Male,Bengaluru,India,Basic,60.7
CUST-005045,Facebook,2025-03-20,25-34,Female,New York,United States,Basic,51.92
CUST-005538,Facebook,2025-03-20,18-24,Female,Seattle,United States,Premium,54.51
CUST-005297,Email,2025-03-20,25-34,Male,London,United Kingdom,Premium,105.03
CUST-004412,Email,2025-03-20,18-24,Female,New York,United States,Free,18.54
CUST-002866,Facebook,2025-03-20,25-34,Female,Mumbai,India,Basic,59.91
CUST-000473,TikTok,2025-03-20,25-34,Male,Pune,India,Basic,42.71
CUST-001995,Facebook,2025-03-20,55+,Male,Austin,United States,Enterprise,181.3
CUST-005131,Affiliate,2025-03-22,25-34,Male,Seattle,United States,Premium,86.96
CUST-004132,Facebook,2025-03-23,35-44,Female,Bengaluru,India,Free,15.74
CUST-001484,Facebook,2025-03-23,35-44,Male,Mumbai,India,Free,17.77
CUST-002943,Facebook,2025-03-24,25-34,Other,Austin,United States,Premium,92.72
CUST-003538,TikTok,2025-03-25,35-44,Female,Chicago,United States,Free,15.3
CUST-003353,Facebook,2025-03-25,25-34,Male,Melbourne,Australia,Free,27.29
CUST-002285,Facebook,2025-03-26,18-24,Male,Bengaluru,India,Free,21.4
CUST-003369,TikTok,2025-03-26,35-44,Female,Birmingham,United Kingdom,Basic,65.48
CUST-000436,TikTok,2025-03-26,25-34,Female,Seattle,United States,Free,26.24
CUST-004015,Facebook,2025-03-27,18-24,Male,Austin,United States,Basic,50.49
CUST-000710,TikTok,2025-03-27,25-34,Female,Melbourne,Australia,Basic,61.62
CUST-005940,Facebook,2025-03-27,18-24,Female,Melbourne,Australia,Free,19.0
CUST-001136,Facebook,2025-03-28,18-24,Female,Los Angeles,United States,Premium,164.43
CUST-005391,Facebook,2025-03-28,35-44,Female,Delhi,India,Free,16.4
CUST-002746,Facebook,2025-03-28,55+,Female,Toronto,Canada,Free,15.73
CUST-001637,TikTok,2025-03-28,18-24,Male,London,United Kingdom,Premium,95.24
CUST-002158,Facebook,2025-03-28,55+,Female,Mumbai,India,Basic,53.59
CUST-003638,TikTok,2025-03-28,35-44,Male,Los Angeles,United States,Basic,59.2
CUST-000249,Facebook,2025-03-28,55+,Other,Los Angeles,United States,Basic,32.78
CUST-002175,TikTok,2025-03-28,18-24,Female,Pune,India,Free,19.94
CUST-000676,TikTok,2025-03-28,18-24,Female,Sydney,Australia,Free,15.53
CUST-004756,Affiliate,2025-03-28,,Female,Delhi,India,Free,18.56
CUST-005182,Affiliate,2025-03-29,18-24,Male,Manchester,United Kingdom,Free,27.14
CUST-000437,TikTok,2025-03-29,25-34,Female,Los Angeles,United States,Free,20.43
CUST-001662,Facebook,2025-03-30,35-44,Female,Seattle,United States,Free,33.06
CUST-004152,Facebook,2025-03-30,45-54,Male,Pune,India,Enterprise,267.82
CUST-003099,TikTok,2025-03-30,25-34,Female,New York,United States,Free,16.33
CUST-005800,Facebook,2025-03-31,25-34,Female,Pune,India,Premium,127.88
CUST-003734,TikTok,2025-03-31,25-34,Male,Chicago,United States,Basic,38.56
CUST-005138,Affiliate,2025-03-31,45-54,Other,Delhi,India,Premium,48.32
CUST-005809,Facebook,2025-03-31,45-54,Male,Bengaluru,India,Premium,103.4
CUST-005735,Facebook,2025-03-31,25-34,Female,Toronto,Canada,Free,20.11
CUST-003300,TikTok,2025-03-31,45-54,Male,Birmingham,United Kingdom,Free,16.48
CUST-003187,Facebook,2025-03-31,35-44,Female,Manchester,United Kingdom,Basic,44.31
CUST-001724,TikTok,2025-04-01,45-54,Male,Austin,United States,Free,27.6
CUST-002339,Facebook,2025-04-01,18-24,Female,Manchester,United Kingdom,Enterprise,222.14
CUST-001420,Affiliate,2025-04-01,35-44,Female,Mumbai,India,Basic,40.36
CUST-002898,TikTok,2025-04-01,18-24,Male,Chicago,United States,Basic,33.96
CUST-005474,Affiliate,2025-04-01,45-54,Female,New York,United States,Basic,48.2
CUST-002312,TikTok,2025-04-01,25-34,Female,London,United Kingdom,Basic,35.36
CUST-003881,Facebook,2025-04-01,25-34,Male,Delhi,India,Basic,28.81
CUST-003200,Facebook,2025-04-02,25-34,Male,Los Angeles,United States,Free,29.9
CUST-005102,Facebook,2025-04-02,25-34,Male,Seattle,United States,Free,21.42
CUST-005585,TikTok,2025-04-02,45-54,Female,Vancouver,Canada,Free,13.55
CUST-004555,Facebook,2025-04-02,18-24,Male,Chicago,United States,Basic,45.24
CUST-003965,Facebook,2025-04-02,25-34,Male,Pune,India,Free,20.57
CUST-002519,Facebook,2025-04-03,55+,Female,Austin,United States,Basic,49.29
CUST-005590,Facebook,2025-04-03,55+,Male,Toronto,Canada,Basic,53.74
CUST-001380,Affiliate,2025-04-03,25-34,Male,Los Angeles,United States,Enterprise,250.06
CUST-003082,Facebook,2025-04-03,45-54,Female,Pune,India,Premium,72.51
CUST-002570,Facebook,2025-04-04,25-34,Female,Delhi,India,Basic,35.61
CUST-002479,TikTok,2025-04-04,35-44,Female,Mumbai,India,Free,24.05
CUST-004987,TikTok,2025-04-04,35-44,Other,Seattle,United States,Basic,35.26
CUST-004319,TikTok,2025-04-05,25-34,Male,Manchester,United Kingdom,Enterprise,182.71
CUST-004894,TikTok,2025-04-05,35-44,Male,Austin,United States,Free,24.37
CUST-003100,Affiliate,2025-04-05,45-54,Male,Seattle,United States,Basic,21.93
CUST-004547,TikTok,2025-04-05,55+,Female,Birmingham,United Kingdom,Free,22.28
CUST-002310,TikTok,2025-04-06,35-44,Female,Bengaluru,India,Free,21.48
CUST-003122,Facebook,2025-04-06,25-34,Male,Austin,United States,Premium,96.33
CUST-005028,Affiliate,2025-04-07,18-24,Female,London,United Kingdom,Premium,73.24
CUST-004217,Facebook,2025-04-07,18-24,Male,Pune,India,Free,34.34
CUST-004074,Facebook,2025-04-07,25-34,Male,Austin,United States,Basic,53.76
CUST-001571,Affiliate,2025-04-07,35-44,Female,Montreal,Canada,Enterprise,221.91
CUST-000955,TikTok,2025-04-09,35-44,Female,Austin,United States,Free,20.54
CUST-002140,Facebook,2025-04-09,45-54,Male,Sydney,Australia,Basic,54.34
CUST-002014,TikTok,2025-04-10,35-44,Male,New York,United States,Free,19.05
CUST-001007,Affiliate,2025-04-10,35-44,Male,Melbourne,Australia,Free,23.52
CUST-001964,Facebook,2025-04-10,18-24,Female,Los Angeles,United States,Free,28.23
CUST-004306,TikTok,2025-04-10,18-24,Male,London,United Kingdom,Free,22.43
CUST-005517,TikTok,2025-04-10,18-24,Male,New York,United States,Premium,67.27
CUST-004628,Facebook,2025-04-10,18-24,Male,Bengaluru,India,Basic,56.42
CUST-004089,Facebook,2025-04-11,55+,Other,Mumbai,India,Premium,82.71
CUST-001920,Facebook,2025-04-11,55+,Female,Bengaluru,India,Free,23.48
CUST-001965,TikTok,2025-04-11,35-44,Male,Pune,India,Basic,64.7
CUST-002606,Facebook,2025-04-12,25-34,Female,Pune,India,Enterprise,220.08
CUST-000976,Facebook,2025-04-12,25-34,Female,Los Angeles,United States,Free,26.54
CUST-002788,Affiliate,2025-04-12,35-44,Male,London,United Kingdom,Free,30.96
CUST-003525,Facebook,2025-04-12,25-34,Female,Chicago,United States,Basic,60.07
CUST-001625,TikTok,2025-04-12,18-24,Female,Austin,United States,Free,25.74
CUST-003674,Facebook,2025-04-12,25-34,Female,Manchester,United Kingdom,Free,18.19
CUST-000181,Facebook,2025-04-12,45-54,Female,Los Angeles,United States,Premium,95.76
CUST-000820,Facebook,2025-04-13,25-34,Female,Los Angeles,United States,Free,10.52
CUST-005992,TikTok,2025-04-13,45-54,Male,Seattle,United States,Free,21.32
CUST-005645,Affiliate,2025-04-13,45-54,Female,New York,United States,Enterprise,292.97
CUST-000479,Facebook,2025-04-13,45-54,Male,Sydney,Australia,Enterprise,243.12
CUST-001990,Facebook,2025-04-13,18-24,Female,Seattle,United States,Free,9.28
CUST-002401,Facebook,2025-04-13,35-44,Male,Mumbai,India,Basic,66.63
CUST-005558,Facebook,2025-04-13,45-54,Male,Austin,United States,Premium,74.09
CUST-003549,Facebook,2025-04-13,18-24,Male,Los Angeles,United States,Basic,58.81
CUST-001508,Facebook,2025-04-14,18-24,Female,London,United Kingdom,Basic,57.78
CUST-005514,TikTok,2025-04-14,45-54,Male,Chicago,United States,Premium,116.54
CUST-002275,Facebook,2025-04-14,45-54,Female,Austin,United States,Premium,50.69
CUST-000448,Facebook,2025-04-14,25-34,Other,Manchester,United Kingdom,Free,15.42
CUST-001758,Facebook,2025-04-14,35-44,Male,Seattle,United States,Basic,64.37
CUST-004692,TikTok,2025-04-14,18-24,Female,Austin,United States,Free,17.97
CUST-003919,Facebook,2025-04-15,25-34,Male,Manchester,United Kingdom,Basic,41.28
CUST-005532,TikTok,2025-04-15,25-34,Male,Manchester,United Kingdom,Free,18.77
CUST-002811,Facebook,2025-04-15,18-24,Male,Mumbai,India,Premium,99.38
CUST-004677,Facebook,2025-04-15,25-34,Female,Chicago,United States,Free,31.48
CUST-003548,Facebook,2025-04-15,25-34,Female,Pune,India,Enterprise,304.49
CUST-005644,Facebook,2025-04-16,18-24,Female,Sydney,Australia,Free,14.09
CUST-001164,TikTok,2025-04-16,35-44,Female,Manchester,United Kingdom,Free,31.34
CUST-001434,Facebook,2025-04-17,55+,Female,Manchester,United Kingdom,Basic,34.72
CUST-005741,Facebook,2025-04-17,25-34,Male,Birmingham,United Kingdom,Basic,42.12
CUST-004238,Facebook,2025-04-17,25-34,Male,Chicago,United States,Free,17.15
CUST-002059,TikTok,2025-04-17,18-24,Male,Austin,United States,Basic,53.56
CUST-005610,Facebook,2025-04-17,25-34,Female,Birmingham,United Kingdom,Free,19.7
CUST-004253,Facebook,2025-04-18,25-34,Male,Seattle,United States,Free,20.68
CUST-004840,Facebook,2025-04-18,25-34,Female,Manchester,United Kingdom,Basic,57.64
CUST-003125,Facebook,2025-04-18,25-34,Male,Austin,United States,Premium,104.95
CUST-000203,Affiliate,2025-04-18,25-34,Female,Sydney,Australia,Enterprise,221.24
CUST-000819,Facebook,2025-04-18,25-34,Male,Mumbai,India,Premium,111.68
CUST-001471,TikTok,2025-04-19,25-34,Female,Pune,India,Basic,51.33
CUST-001311,Facebook,2025-04-19,25-34,Female,Seattle,United States,Free,25.23
CUST-000465,Affiliate,2025-04-19,35-44,Female,Toronto,Canada,Free,19.81
CUST-001772,Facebook,2025-04-19,45-54,Female,Montreal,Canada,Enterprise,171.85
CUST-002653,Facebook,2025-04-19,25-34,Female,Melbourne,Australia,Basic,56.59
CUST-000982,Facebook,2025-04-20,35-44,Male,Birmingham,United Kingdom,Free,24.97
CUST-002256,Facebook,2025-04-20,25-34,Female,London,United Kingdom,Free,20.64
CUST-001655,Facebook,2025-04-20,55+,Female,Delhi,India,Basic,72.43
CUST-000542,Affiliate,2025-04-20,18-24,Male,Pune,India,Enterprise,166.05
CUST-001541,Facebook,2025-04-20,35-44,Male,Manchester,United Kingdom,Free,18.4
CUST-003711,Facebook,2025-04-20,18-24,Female,Chicago,United States,Basic,55.5
CUST-004773,Facebook,2025-04-21,25-34,Female,Austin,United States,Premium,100.26
CUST-001509,Facebook,2025-04-21,18-24,Male,Melbourne,Australia,Free,12.19
CUST-000922,Facebook,2025-04-21,18-24,Male,Pune,India,Basic,52.26
CUST-000407,Facebook,2025-04-21,18-24,Female,Delhi,India,Enterprise,187.56
CUST-000038,Facebook,2025-04-21,18-24,Female,Mumbai,India,Enterprise,240.69
CUST-002217,Facebook,2025-04-22,18-24,Female,Seattle,United States,Free,30.31
CUST-000067,Facebook,2025-04-22,25-34,Male,Delhi,India,Basic,49.32
CUST-000932,Facebook,2025-04-22,18-24,Female,Birmingham,United Kingdom,Basic,37.52
CUST-000962,Facebook,2025-04-22,45-54,Female,Birmingham,United Kingdom,Premium,75.59
CUST-002899,Facebook,2025-04-22,55+,Female,Manchester,United Kingdom,Premium,85.85
CUST-000297,Facebook,2025-04-22,45-54,Female,Pune,India,Basic,49.56
CUST-005811,Instagram,2025-04-23,18-24,Female,Delhi,India,Free,21.4
CUST-004806,Facebook,2025-04-23,25-34,Male,Los Angeles,United States,Free,29.65
CUST-005178,TikTok,2025-04-23,45-54,Male,New York,United States,Free,22.58
CUST-005652,Facebook,2025-04-23,25-34,Female,New York,United States,Basic,50.43
CUST-002019,Instagram,2025-04-23,35-44,Male,Vancouver,Canada,Free,18.26
CUST-001921,TikTok,2025-04-23,35-44,Male,Chicago,United States,Free,13.57
CUST-000155,Facebook,2025-04-23,25-34,Male,Chicago,United States,Basic,56.19
CUST-001906,Facebook,2025-04-24,55+,Male,Birmingham,United Kingdom,Premium,107.47
CUST-000378,TikTok,2025-04-24,18-24,Other,New York,United States,Free,22.62
CUST-005380,Facebook,2025-04-24,25-34,Female,Montreal,Canada,Enterprise,120.06
CUST-001185,Google Ads,2025-04-24,35-44,Male,Bengaluru,India,Basic,54.83
CUST-001445,Instagram,2025-04-24,25-34,Male,London,United Kingdom,Enterprise,260.0
CUST-000630,Google Ads,2025-04-24,25-34,Male,Sydney,Australia,Basic,63.87
CUST-005665,Affiliate,2025-04-24,55+,Female,Chicago,United States,Free,26.15
CUST-004722,Google Ads,2025-04-24,45-54,Male,Mumbai,India,Premium,47.73
CUST-003139,Facebook,2025-04-24,25-34,Female,Seattle,United States,Premium,77.87
