transaction_id,customer_id,transaction_date,product_category,amount,discount,profit,refund_flag
TXN-506570,CUST-001741,2025-07-20,Apparel,120.54,0.0,54.24,False
TXN-530190,CUST-001685,2025-07-20,Electronics,18.46,0.0,3.32,False
TXN-535567,CUST-001223,2025-07-20,Apparel,23.02,0.05,9.84,False
TXN-511770,CUST-000007,2025-07-20,Sports & Outdoors,74.57,0.05,28.34,False
TXN-539514,CUST-003451,2025-07-20,Electronics,233.11,0.2,33.57,False
TXN-536230,CUST-003009,2025-07-20,Apparel,223.89,0.0,100.75,False
TXN-536772,CUST-004987,2025-07-20,Electronics,42.45,0.15,6.49,False
TXN-517751,CUST-005478,2025-07-20,Sports & Outdoors,37.8,0.15,12.85,False
TXN-539511,CUST-005452,2025-07-20,Electronics,147.9,0.2,21.3,False
TXN-524743,CUST-000135,2025-07-20,Beauty,54.94,0.0,30.22,False
TXN-538399,CUST-000953,2025-07-20,Beauty,132.45,0.05,69.21,False
TXN-538586,CUST-003271,2025-07-21,Home & Garden,155.79,0.0,54.53,False
TXN-522944,CUST-001422,2025-07-21,Home & Garden,119.67,0.15,35.6,False
TXN-525652,CUST-003434,2025-07-21,Home & Garden,34.58,0.15,10.29,False
TXN-533094,CUST-000655,2025-07-21,Home & Garden,13.99,0.1,-1.51,True
TXN-533180,CUST-000388,2025-07-21,Electronics,275.3,0.0,49.55,False
TXN-531393,CUST-002873,2025-07-21,Beauty,26.29,0.0,14.46,False
TXN-533061,CUST-002089,2025-07-21,Sports & Outdoors,76.2,0.0,30.48,False
TXN-537223,CUST-001445,2025-07-21,Beauty,181.84,0.0,100.01,False
TXN-528236,CUST-000907,2025-07-21,Home & Garden,85.69,0.15,25.49,False
TXN-528260,CUST-001810,2025-07-21,Software Add-ons,236.73,0.0,170.44,False
TXN-525427,CUST-003397,2025-07-21,Apparel,135.7,0.0,61.07,False
TXN-510658,CUST-004910,2025-07-21,Home & Garden,187.75,0.0,65.71,False
TXN-514719,CUST-005794,2025-07-21,Apparel,59.54,0.15,22.78,False
TXN-507934,CUST-003471,2025-07-21,Electronics,149.38,0.2,21.51,False
TXN-534422,CUST-003716,2025-07-21,Home & Garden,47.89,0.0,16.76,False
TXN-538149,CUST-000509,2025-07-21,Sports & Outdoors,50.77,0.0,20.31,False
TXN-532180,CUST-000753,2025-07-21,Electronics,98.91,0.05,16.91,False
TXN-521150,CUST-005729,2025-07-21,Home & Garden,35.42,0.05,-4.04,True
TXN-521285,CUST-004833,2025-07-21,Beauty,164.37,0.05,85.88,False
TXN-521310,CUST-001786,2025-07-21,Electronics,28.41,0.0,5.11,False
TXN-521353,CUST-004626,2025-07-21,Electronics,33.86,0.0,6.09,False
TXN-528305,CUST-000780,2025-07-21,Home & Garden,310.36,0.15,92.33,False
TXN-517704,CUST-004931,2025-07-21,Apparel,50.27,0.05,21.49,False
TXN-521811,CUST-005502,2025-07-21,Sports & Outdoors,24.75,0.0,9.9,False
TXN-536007,CUST-001000,2025-07-21,Apparel,55.55,0.05,23.75,False
TXN-527515,CUST-000441,2025-07-21,Electronics,111.13,0.2,16.0,False
TXN-519959,CUST-001872,2025-07-21,Software Add-ons,59.72,0.0,43.0,False
TXN-538543,CUST-004745,2025-07-21,Beauty,96.91,0.1,47.97,False
TXN-537949,CUST-004653,2025-07-21,Sports & Outdoors,57.44,0.0,22.98,False
TXN-508773,CUST-003584,2025-07-21,Apparel,155.92,0.1,63.15,False
TXN-537985,CUST-002026,2025-07-21,Software Add-ons,33.24,0.1,21.54,False
TXN-538344,CUST-005981,2025-07-21,Beauty,67.87,0.2,29.86,False
TXN-538470,CUST-002421,2025-07-21,Beauty,146.37,0.05,76.48,False
TXN-522238,CUST-000848,2025-07-21,Electronics,20.01,0.0,3.6,False
TXN-520439,CUST-005808,2025-07-21,Software Add-ons,120.66,0.1,78.19,False
TXN-525511,CUST-005922,2025-07-21,Home & Garden,192.22,0.0,67.28,False
TXN-538410,CUST-002568,2025-07-21,Beauty,138.72,0.05,72.48,False
TXN-517598,CUST-002512,2025-07-21,Electronics,61.17,0.05,10.46,False
TXN-538387,CUST-001678,2025-07-21,Sports & Outdoors,175.87,0.1,63.31,False
TXN-532812,CUST-005286,2025-07-21,Software Add-ons,84.32,0.05,57.68,False
TXN-503664,CUST-000153,2025-07-21,Beauty,158.38,0.0,87.11,False
TXN-537686,CUST-005152,2025-07-21,Electronics,29.85,0.05,5.1,False
TXN-539523,CUST-003390,2025-07-21,Apparel,12.26,0.0,5.52,False
TXN-524765,CUST-002992,2025-07-21,Home & Garden,202.52,0.2,56.71,False
TXN-516634,CUST-000723,2025-07-21,Beauty,61.56,0.15,28.78,False
TXN-512690,CUST-004055,2025-07-21,Electronics,103.44,0.15,15.83,False
TXN-511271,CUST-002069,2025-07-21,Beauty,38.68,0.0,21.28,False
TXN-529626,CUST-005670,2025-07-21,Sports & Outdoors,317.19,0.1,114.19,False
TXN-517938,CUST-005648,2025-07-21,Electronics,239.18,0.05,40.9,False
TXN-523555,CUST-000943,2025-07-21,Sports & Outdoors,88.74,0.1,31.94,False
TXN-526584,CUST-001744,2025-07-21,Software Add-ons,57.32,0.1,37.14,False
TXN-539303,CUST-001731,2025-07-21,Electronics,83.78,0.05,14.33,False
TXN-525774,CUST-004159,2025-07-21,Apparel,142.69,0.1,57.79,False
TXN-516298,CUST-003256,2025-07-21,Electronics,371.05,0.05,63.45,False
TXN-535075,CUST-004797,2025-07-21,Software Add-ons,86.11,0.0,62.0,False
TXN-538898,CUST-004098,2025-07-21,Home & Garden,111.24,0.0,38.93,False
TXN-524932,CUST-005546,2025-07-21,Software Add-ons,201.65,0.0,145.19,False
TXN-529380,CUST-002821,2025-07-21,Sports & Outdoors,101.95,0.0,40.78,False
TXN-523660,CUST-000979,2025-07-21,Electronics,203.21,0.1,32.92,False
TXN-538794,CUST-002787,2025-07-21,Home & Garden,92.9,0.0,32.52,False
TXN-500217,CUST-002502,2025-07-21,Software Add-ons,87.18,0.2,50.21,False
TXN-533616,CUST-002861,2025-07-21,Apparel,201.21,0.0,90.54,False
TXN-539086,CUST-002465,2025-07-21,Beauty,59.36,0.1,29.38,False
TXN-509097,CUST-004090,2025-07-21,Apparel,22.11,0.0,9.95,False
TXN-526609,CUST-001327,2025-07-21,Electronics,17.41,0.0,3.13,False
TXN-533471,CUST-000424,2025-07-21,Beauty,60.43,0.1,29.91,False
TXN-533940,CUST-001800,2025-07-21,Software Add-ons,38.54,0.1,24.97,False
TXN-529147,CUST-001831,2025-07-21,Home & Garden,61.54,0.2,17.23,False
TXN-537422,CUST-001446,2025-07-21,Software Add-ons,158.92,0.3,80.1,False
TXN-536793,CUST-003100,2025-07-21,Apparel,33.14,0.05,14.17,False
TXN-539522,CUST-005927,2025-07-21,Software Add-ons,40.29,0.05,27.56,False
TXN-518151,CUST-002851,2025-07-21,Sports & Outdoors,76.93,0.0,30.77,False
TXN-539033,CUST-001079,2025-07-21,Electronics,91.36,0.1,14.8,False
TXN-539521,CUST-004694,2025-07-21,Sports & Outdoors,44.57,0.05,16.94,False
TXN-534107,CUST-000354,2025-07-21,Home & Garden,17.99,0.0,6.3,False
TXN-535180,CUST-001458,2025-07-21,Software Add-ons,29.9,0.0,21.53,False
TXN-505755,CUST-005292,2025-07-21,Electronics,82.4,0.0,14.83,False
TXN-515867,CUST-001953,2025-07-21,Electronics,117.89,0.0,21.22,False
TXN-506922,CUST-002994,2025-07-21,Beauty,110.8,0.15,-11.3,True
TXN-537757,CUST-001361,2025-07-21,Apparel,106.09,0.0,47.74,False
TXN-513334,CUST-002163,2025-07-21,Apparel,224.95,0.0,101.23,False
TXN-538951,CUST-004637,2025-07-21,Beauty,71.81,0.0,39.5,False
TXN-539525,CUST-004374,2025-07-21,Home & Garden,37.71,0.1,11.88,False
TXN-537586,CUST-005717,2025-07-21,Sports & Outdoors,93.92,0.0,37.57,False
TXN-533411,CUST-005869,2025-07-21,Apparel,35.96,0.0,16.18,False
TXN-526968,CUST-005962,2025-07-21,Electronics,190.65,0.15,29.17,False
TXN-518269,CUST-005394,2025-07-21,Home & Garden,82.13,0.15,24.43,False
TXN-525851,CUST-000180,2025-07-21,Electronics,140.95,0.2,20.3,False
TXN-523880,CUST-004599,2025-07-22,Electronics,330.86,0.1,53.6,False
TXN-533715,CUST-000594,2025-07-22,Electronics,24.25,0.0,4.37,False
TXN-538319,CUST-001193,2025-07-22,Software Add-ons,72.04,0.0,51.87,False
TXN-536539,CUST-001995,2025-07-22,Apparel,179.4,0.0,80.73,False
TXN-520773,CUST-000251,2025-07-22,Software Add-ons,105.42,0.0,75.9,False
TXN-515002,CUST-003921,2025-07-22,Apparel,50.01,0.0,22.5,False
TXN-532157,CUST-003073,2025-07-22,Software Add-ons,116.65,0.1,75.59,False
TXN-507986,CUST-004433,2025-07-22,Electronics,125.44,0.15,19.19,False
TXN-509473,CUST-004726,2025-07-22,Apparel,276.55,0.0,124.45,False
TXN-530636,CUST-003254,2025-07-22,Apparel,18.64,0.15,7.13,False
TXN-532284,CUST-004538,2025-07-22,Electronics,200.49,0.05,34.28,False
TXN-538960,CUST-005122,2025-07-22,Beauty,54.08,0.2,23.8,False
TXN-532244,CUST-000307,2025-07-22,Electronics,40.02,0.05,6.84,False
TXN-532423,CUST-005860,2025-07-22,Home & Garden,155.27,0.0,54.35,False
TXN-502343,CUST-004564,2025-07-22,Electronics,78.67,0.0,14.16,False
TXN-521178,CUST-005415,2025-07-22,Home & Garden,69.46,0.3,17.02,False
TXN-529560,CUST-005934,2025-07-22,Apparel,30.68,0.15,11.74,False
TXN-536468,CUST-001486,2025-07-22,Electronics,236.82,0.0,42.63,False
TXN-534988,CUST-002118,2025-07-22,Apparel,316.43,0.0,142.39,False
TXN-521062,CUST-003663,2025-07-22,Electronics,33.84,0.0,6.09,False
TXN-528812,CUST-002827,2025-07-22,Beauty,32.86,0.0,18.07,False
TXN-533858,CUST-003019,2025-07-22,Electronics,87.9,0.0,15.82,False
TXN-536133,CUST-001019,2025-07-22,Electronics,157.19,0.0,28.29,False
TXN-524105,CUST-002947,2025-07-22,Apparel,33.3,0.15,12.74,False
TXN-529568,CUST-005654,2025-07-22,Home & Garden,104.5,0.2,29.26,False
TXN-516981,CUST-001550,2025-07-22,Electronics,187.63,0.0,33.77,False
TXN-538276,CUST-001837,2025-07-22,Electronics,51.74,0.3,6.52,False
TXN-539154,CUST-004998,2025-07-22,Apparel,236.3,0.15,90.39,False
TXN-534634,CUST-002543,2025-07-22,Home & Garden,49.14,0.1,15.48,False
TXN-538507,CUST-003307,2025-07-22,Software Add-ons,53.2,0.1,34.47,False
TXN-534675,CUST-002495,2025-07-22,Electronics,124.05,0.0,22.33,False
TXN-526752,CUST-001317,2025-07-22,Apparel,120.3,0.15,46.02,False
TXN-527243,CUST-003813,2025-07-22,Beauty,32.31,0.0,17.77,False
TXN-512529,CUST-004796,2025-07-22,Apparel,300.36,0.15,114.89,False
TXN-539145,CUST-005234,2025-07-22,Home & Garden,82.82,0.0,28.99,False
TXN-537979,CUST-003322,2025-07-22,Apparel,51.08,0.0,22.99,False
TXN-529166,CUST-005147,2025-07-22,Electronics,72.56,0.0,13.06,False
TXN-512640,CUST-003289,2025-07-22,Software Add-ons,74.11,0.1,48.02,False
TXN-515506,CUST-005464,2025-07-22,Home & Garden,73.66,0.05,24.49,False
TXN-529279,CUST-003093,2025-07-22,Home & Garden,155.57,0.05,51.73,False
TXN-537942,CUST-004052,2025-07-22,Sports & Outdoors,113.27,0.15,38.51,False
TXN-537343,CUST-005099,2025-07-22,Electronics,54.8,0.1,-5.92,True
TXN-510410,CUST-004361,2025-07-22,Electronics,222.53,0.0,40.06,False
TXN-538518,CUST-004425,2025-07-22,Electronics,251.03,0.05,42.93,False
TXN-536832,CUST-001571,2025-07-22,Electronics,261.44,0.0,47.06,False
TXN-527283,CUST-002306,2025-07-22,Apparel,83.5,0.0,37.58,False
TXN-530044,CUST-001073,2025-07-22,Home & Garden,24.26,0.05,8.07,False
TXN-525175,CUST-001704,2025-07-22,Software Add-ons,89.08,0.15,54.52,False
TXN-529122,CUST-001385,2025-07-22,Beauty,59.56,0.0,32.76,False
TXN-529463,CUST-005907,2025-07-22,Apparel,34.29,0.1,13.89,False
TXN-526655,CUST-002482,2025-07-22,Sports & Outdoors,87.61,0.2,28.03,False
TXN-537811,CUST-002318,2025-07-22,Software Add-ons,132.26,0.0,95.23,False
TXN-530268,CUST-003710,2025-07-22,Home & Garden,29.94,0.05,9.95,False
TXN-535896,CUST-000868,2025-07-22,Sports & Outdoors,120.33,0.3,33.69,False
TXN-527949,CUST-002225,2025-07-22,Software Add-ons,127.12,0.0,91.52,False
TXN-535480,CUST-003079,2025-07-22,Electronics,57.13,0.05,9.77,False
TXN-539527,CUST-000984,2025-07-22,Electronics,80.65,0.15,12.34,False
TXN-539526,CUST-001195,2025-07-22,Software Add-ons,42.22,0.0,30.4,False
TXN-537148,CUST-002217,2025-07-22,Home & Garden,23.88,0.0,8.36,False
TXN-529437,CUST-002117,2025-07-22,Electronics,135.92,0.0,24.47,False
TXN-525041,CUST-001760,2025-07-22,Beauty,57.18,0.0,31.45,False
TXN-536649,CUST-004152,2025-07-22,Electronics,113.79,0.0,20.48,False
TXN-504850,CUST-001777,2025-07-23,Apparel,48.12,0.0,21.65,False
TXN-523329,CUST-004303,2025-07-23,Software Add-ons,99.63,0.3,50.21,False
TXN-524680,CUST-003298,2025-07-23,Sports & Outdoors,124.45,0.1,44.8,False
TXN-533993,CUST-001499,2025-07-23,Electronics,65.27,0.0,11.75,False
TXN-537710,CUST-005029,2025-07-23,Apparel,24.95,0.15,9.54,False
TXN-537405,CUST-003991,2025-07-23,Home & Garden,117.48,0.0,41.12,False
TXN-537472,CUST-000364,2025-07-23,Home & Garden,82.16,0.0,28.76,False
TXN-523465,CUST-003341,2025-07-23,Apparel,93.34,0.0,42.0,False
TXN-533028,CUST-001121,2025-07-23,Home & Garden,253.42,0.15,75.39,False
TXN-538199,CUST-005767,2025-07-23,Beauty,106.67,0.0,58.67,False
TXN-523258,CUST-001970,2025-07-23,Apparel,238.96,0.0,107.53,False
TXN-538974,CUST-004511,2025-07-23,Electronics,220.52,0.15,33.74,False
TXN-538615,CUST-004635,2025-07-23,Home & Garden,23.86,0.15,7.1,False
TXN-523525,CUST-001350,2025-07-23,Home & Garden,86.95,0.0,30.43,False
TXN-522099,CUST-003260,2025-07-23,Electronics,273.92,0.1,44.37,False
TXN-520578,CUST-003133,2025-07-23,Electronics,36.99,0.0,6.66,False
TXN-520740,CUST-002473,2025-07-23,Beauty,57.97,0.0,31.88,False
TXN-502174,CUST-002703,2025-07-23,Sports & Outdoors,30.32,0.1,10.92,False
TXN-523801,CUST-000483,2025-07-23,Apparel,101.61,0.0,-12.19,True
TXN-538826,CUST-001334,2025-07-23,Apparel,116.57,0.1,47.21,False
TXN-522290,CUST-004225,2025-07-23,Electronics,184.31,0.1,29.86,False
TXN-538118,CUST-004668,2025-07-23,Electronics,93.83,0.1,15.2,False
TXN-534180,CUST-003005,2025-07-23,Home & Garden,26.22,0.0,9.18,False
TXN-531036,CUST-005540,2025-07-23,Home & Garden,112.29,0.15,33.4,False
TXN-524827,CUST-001047,2025-07-23,Software Add-ons,41.37,0.1,26.81,False
TXN-517557,CUST-004885,2025-07-23,Apparel,54.82,0.15,20.97,False
TXN-534232,CUST-003463,2025-07-23,Apparel,52.36,0.0,23.56,False
TXN-530871,CUST-003204,2025-07-23,Sports & Outdoors,45.58,0.0,18.23,False
TXN-522420,CUST-003984,2025-07-23,Sports & Outdoors,79.57,0.0,31.83,False
TXN-520962,CUST-002913,2025-07-23,Electronics,315.85,0.05,54.01,False
TXN-539142,CUST-000807,2025-07-23,Beauty,54.15,0.05,28.29,False
TXN-538777,CUST-001379,2025-07-23,Software Add-ons,20.65,0.15,12.64,False
TXN-534255,CUST-001466,2025-07-23,Sports & Outdoors,43.99,0.1,15.84,False
TXN-532707,CUST-004980,2025-07-23,Sports & Outdoors,194.37,0.0,77.75,False
TXN-502293,CUST-002156,2025-07-23,Beauty,127.45,0.1,63.09,False
TXN-530796,CUST-005855,2025-07-23,Sports & Outdoors,20.62,0.0,8.25,False
TXN-510994,CUST-001393,2025-07-23,Sports & Outdoors,94.64,0.0,37.85,False
TXN-520066,CUST-002319,2025-07-23,Apparel,33.51,0.0,15.08,False
TXN-512962,CUST-003104,2025-07-23,Electronics,24.24,0.05,4.15,False
TXN-512212,CUST-004363,2025-07-23,Electronics,55.64,0.2,8.01,False
TXN-506831,CUST-000147,2025-07-23,Apparel,83.41,0.1,33.78,False
TXN-535126,CUST-001276,2025-07-23,Sports & Outdoors,120.36,0.2,38.52,False
TXN-525406,CUST-004198,2025-07-23,Sports & Outdoors,150.54,0.0,60.22,False
TXN-509193,CUST-004785,2025-07-23,Home & Garden,54.11,0.15,16.1,False
TXN-529505,CUST-004056,2025-07-23,Electronics,63.11,0.15,9.66,False
TXN-527078,CUST-005165,2025-07-23,Apparel,29.07,0.15,11.12,False
TXN-506591,CUST-001717,2025-07-23,Sports & Outdoors,107.3,0.05,40.77,False
TXN-525926,CUST-005011,2025-07-23,Electronics,62.95,0.0,11.33,False
TXN-500193,CUST-001273,2025-07-23,Home & Garden,22.54,0.05,7.49,False
TXN-539375,CUST-001846,2025-07-23,Beauty,80.03,0.0,44.02,False
TXN-515388,CUST-003693,2025-07-23,Home & Garden,95.35,0.05,31.7,False
TXN-539533,CUST-004864,2025-07-23,Apparel,19.76,0.1,8.0,False
TXN-539537,CUST-001713,2025-07-23,Apparel,26.9,0.0,12.1,False
TXN-526120,CUST-002592,2025-07-23,Apparel,34.35,0.0,15.46,False
TXN-536294,CUST-001817,2025-07-23,Electronics,26.08,0.0,4.7,False
TXN-505616,CUST-003157,2025-07-23,Software Add-ons,140.33,0.2,80.83,False
TXN-536702,CUST-002339,2025-07-23,Apparel,187.93,0.05,80.34,False
TXN-535238,CUST-000737,2025-07-23,Electronics,182.79,0.0,32.9,False
TXN-529396,CUST-005737,2025-07-23,Beauty,312.42,0.0,171.83,False
TXN-537041,CUST-002059,2025-07-23,Apparel,45.96,0.15,17.58,False
TXN-513258,CUST-004408,2025-07-23,Beauty,86.86,0.0,47.77,False
TXN-536894,CUST-000976,2025-07-23,Apparel,13.02,0.0,5.86,False
TXN-526176,CUST-000073,2025-07-23,Beauty,98.98,0.15,46.27,False
TXN-526803,CUST-004645,2025-07-23,Electronics,111.29,0.05,19.03,False
TXN-526518,CUST-005560,2025-07-23,Software Add-ons,34.13,0.0,24.58,False
TXN-529815,CUST-004890,2025-07-23,Beauty,325.31,0.0,178.92,False
TXN-526164,CUST-004510,2025-07-23,Beauty,40.15,0.0,22.08,False
TXN-534696,CUST-002280,2025-07-23,Home & Garden,147.18,0.0,51.51,False
TXN-535828,CUST-000375,2025-07-23,Sports & Outdoors,104.45,0.1,37.6,False
TXN-527861,CUST-003314,2025-07-23,Beauty,80.59,0.05,42.11,False
TXN-516433,CUST-000568,2025-07-24,Sports & Outdoors,101.46,0.3,28.41,False
TXN-519119,CUST-005250,2025-07-24,Sports & Outdoors,101.88,0.05,38.71,False
TXN-521512,CUST-001421,2025-07-24,Home & Garden,33.26,0.0,11.64,False
TXN-509572,CUST-002633,2025-07-24,Apparel,51.46,0.05,22.0,False
TXN-539552,CUST-003075,2025-07-24,Electronics,33.84,0.05,5.79,False
TXN-514426,CUST-000076,2025-07-24,Home & Garden,139.78,0.0,48.92,False
TXN-511990,CUST-005108,2025-07-24,Software Add-ons,93.49,0.0,67.31,False
TXN-535701,CUST-001245,2025-07-24,Beauty,98.68,0.0,54.28,False
TXN-539549,CUST-004010,2025-07-24,Electronics,14.56,0.0,2.62,False
TXN-527685,CUST-002384,2025-07-24,Home & Garden,121.5,0.0,42.52,False
TXN-521740,CUST-001123,2025-07-24,Electronics,134.99,0.0,24.3,False
TXN-521923,CUST-005666,2025-07-24,Software Add-ons,78.63,0.0,56.61,False
TXN-539546,CUST-000745,2025-07-24,Electronics,14.49,0.15,2.22,False
TXN-524461,CUST-001548,2025-07-24,Home & Garden,39.92,0.1,12.58,False
TXN-512944,CUST-005470,2025-07-24,Beauty,226.18,0.0,124.4,False
TXN-539542,CUST-000758,2025-07-24,Home & Garden,20.84,0.0,7.29,False
TXN-525347,CUST-004789,2025-07-24,Electronics,122.06,0.05,20.87,False
TXN-531233,CUST-000434,2025-07-24,Software Add-ons,181.88,0.15,111.31,False
TXN-512494,CUST-000132,2025-07-24,Apparel,102.09,0.0,45.94,False
TXN-536411,CUST-000688,2025-07-24,Electronics,94.8,0.0,17.06,False
TXN-531176,CUST-003869,2025-07-24,Software Add-ons,42.94,0.2,24.73,False
TXN-521240,CUST-000389,2025-07-24,Apparel,56.09,0.05,23.98,False
TXN-539557,CUST-001865,2025-07-24,Beauty,111.97,0.3,43.11,False
TXN-538530,CUST-002282,2025-07-24,Electronics,108.77,0.0,19.58,False
TXN-539566,CUST-002380,2025-07-24,Sports & Outdoors,106.24,0.0,42.5,False
TXN-536436,CUST-004111,2025-07-24,Electronics,133.86,0.05,22.89,False
TXN-515772,CUST-001639,2025-07-24,Beauty,96.03,0.2,42.25,False
TXN-515583,CUST-002541,2025-07-24,Home & Garden,225.61,0.15,67.12,False
TXN-538303,CUST-001721,2025-07-24,Beauty,61.16,0.0,33.64,False
TXN-532541,CUST-005262,2025-07-24,Electronics,268.66,0.05,45.94,False
TXN-521690,CUST-005168,2025-07-24,Apparel,41.33,0.0,18.6,False
TXN-539563,CUST-005197,2025-07-24,Apparel,116.19,0.0,52.29,False
TXN-528980,CUST-005959,2025-07-24,Electronics,45.2,0.0,8.14,False
TXN-517939,CUST-005648,2025-07-24,Beauty,246.06,0.0,135.33,False
TXN-533587,CUST-004257,2025-07-24,Sports & Outdoors,265.01,0.0,106.0,False
TXN-501280,CUST-004953,2025-07-24,Electronics,107.02,0.05,18.3,False
TXN-515610,CUST-005023,2025-07-24,Software Add-ons,28.15,0.0,20.27,False
TXN-504609,CUST-004245,2025-07-24,Sports & Outdoors,37.28,0.1,13.42,False
TXN-526886,CUST-002411,2025-07-24,Home & Garden,87.23,0.15,25.95,False
TXN-516096,CUST-003950,2025-07-24,Apparel,66.06,0.2,23.78,False
TXN-530060,CUST-002893,2025-07-24,Software Add-ons,68.31,0.0,49.18,False
TXN-522996,CUST-000700,2025-07-24,Apparel,103.61,0.0,46.62,False
TXN-531060,CUST-004455,2025-07-24,Beauty,87.57,0.1,43.35,False
TXN-534570,CUST-005058,2025-07-24,Electronics,154.26,0.05,26.38,False
TXN-514821,CUST-004180,2025-07-24,Apparel,116.62,0.05,49.86,False
TXN-508564,CUST-000850,2025-07-24,Beauty,99.69,0.0,-11.96,True
TXN-539235,CUST-003727,2025-07-24,Beauty,46.4,0.2,20.41,False
TXN-522178,CUST-004544,2025-07-24,Beauty,144.12,0.0,79.27,False
TXN-520504,CUST-003785,2025-07-24,Home & Garden,12.03,0.05,4.0,False
TXN-533239,CUST-002359,2025-07-24,Electronics,192.38,0.0,34.63,False
TXN-538417,CUST-002305,2025-07-24,Beauty,236.57,0.0,130.11,False
TXN-518422,CUST-000498,2025-07-24,Electronics,72.64,0.05,12.42,False
TXN-519548,CUST-003992,2025-07-24,Electronics,81.89,0.15,12.53,False
TXN-530595,CUST-001404,2025-07-24,Electronics,15.71,0.0,2.83,False
TXN-535422,CUST-005789,2025-07-24,Beauty,14.22,0.05,7.43,False
TXN-539177,CUST-005567,2025-07-24,Electronics,49.79,0.0,8.96,False
TXN-504469,CUST-004046,2025-07-24,Electronics,24.01,0.05,4.11,False
TXN-510965,CUST-002251,2025-07-24,Beauty,5.0,0.0,2.75,False
TXN-528705,CUST-001947,2025-07-24,Software Add-ons,36.59,0.2,21.08,False
TXN-512137,CUST-002849,2025-07-24,Electronics,156.66,0.0,28.2,False
TXN-525335,CUST-001737,2025-07-24,Apparel,30.02,0.0,13.51,False
TXN-513173,CUST-000025,2025-07-24,Electronics,43.27,0.05,7.4,False
TXN-530890,CUST-005554,2025-07-24,Home & Garden,56.0,0.15,16.66,False
TXN-515815,CUST-001039,2025-07-24,Beauty,102.72,0.0,56.5,False
TXN-519470,CUST-002392,2025-07-24,Electronics,39.38,0.0,7.09,False
TXN-524607,CUST-005911,2025-07-24,Software Add-ons,9.91,0.0,-1.19,True
TXN-533145,CUST-003700,2025-07-24,Electronics,63.64,0.05,10.88,False
TXN-511751,CUST-003489,2025-07-24,Apparel,134.48,0.0,60.52,False
TXN-538456,CUST-003974,2025-07-24,Apparel,21.44,0.0,9.65,False
TXN-525748,CUST-002810,2025-07-24,Home & Garden,143.41,0.1,-15.49,True
TXN-530958,CUST-003137,2025-07-24,Electronics,141.0,0.15,21.57,False
TXN-524147,CUST-004744,2025-07-24,Software Add-ons,107.32,0.05,73.41,False
TXN-531778,CUST-000078,2025-07-24,Software Add-ons,35.46,0.05,24.26,False
TXN-501753,CUST-003605,2025-07-24,Apparel,59.01,0.1,23.9,False
TXN-530380,CUST-001035,2025-07-24,Apparel,30.1,0.0,13.55,False
TXN-508536,CUST-001498,2025-07-24,Electronics,123.66,0.05,21.15,False
TXN-537161,CUST-002899,2025-07-24,Beauty,126.77,0.0,69.72,False
TXN-515363,CUST-000205,2025-07-24,Home & Garden,114.62,0.0,40.12,False
TXN-525388,CUST-005561,2025-07-24,Electronics,90.01,0.0,16.2,False
TXN-538439,CUST-001907,2025-07-25,Apparel,59.0,0.15,22.57,False
TXN-535808,CUST-002790,2025-07-25,Home & Garden,66.62,0.1,20.99,False
TXN-526394,CUST-005443,2025-07-25,Sports & Outdoors,54.22,0.05,20.61,False
TXN-534719,CUST-005190,2025-07-25,Home & Garden,119.87,0.15,35.66,False
TXN-510013,CUST-005545,2025-07-25,Electronics,35.41,0.0,6.37,False
TXN-534956,CUST-002933,2025-07-25,Software Add-ons,26.59,0.0,19.15,False
TXN-520364,CUST-003395,2025-07-25,Apparel,129.81,0.0,58.42,False
TXN-512025,CUST-003543,2025-07-25,Electronics,33.12,0.1,5.37,False
TXN-518828,CUST-004460,2025-07-25,Apparel,41.89,0.1,16.97,False
TXN-527770,CUST-000600,2025-07-25,Home & Garden,120.92,0.1,38.09,False
TXN-522131,CUST-005191,2025-07-25,Electronics,153.59,0.1,24.88,False
TXN-520533,CUST-000046,2025-07-25,Electronics,115.26,0.0,20.75,False
TXN-538479,CUST-002372,2025-07-25,Apparel,48.07,0.1,19.47,False
TXN-527609,CUST-003399,2025-07-25,Software Add-ons,43.39,0.0,31.24,False
TXN-524201,CUST-002774,2025-07-25,Beauty,12.84,0.05,6.71,False
TXN-525704,CUST-001925,2025-07-25,Home & Garden,101.17,0.0,35.41,False
TXN-503223,CUST-005859,2025-07-25,Apparel,14.66,0.0,6.6,False
TXN-523693,CUST-004929,2025-07-25,Home & Garden,140.98,0.0,49.34,False
TXN-531871,CUST-004535,2025-07-25,Beauty,39.91,0.0,21.95,False
TXN-506379,CUST-002159,2025-07-25,Apparel,220.59,0.0,-26.47,True
TXN-530697,CUST-001608,2025-07-25,Apparel,45.39,0.0,20.42,False
TXN-517132,CUST-003835,2025-07-25,Electronics,176.47,0.2,25.41,False
TXN-522002,CUST-004478,2025-07-25,Electronics,159.49,0.2,22.97,False
TXN-513995,CUST-002685,2025-07-25,Electronics,20.59,0.2,2.97,False
TXN-507967,CUST-005239,2025-07-25,Apparel,42.08,0.15,16.09,False
TXN-532760,CUST-003566,2025-07-25,Software Add-ons,55.61,0.0,40.04,False
TXN-530703,CUST-002182,2025-07-25,Home & Garden,35.74,0.2,10.01,False
TXN-518901,CUST-001287,2025-07-25,Beauty,70.43,0.0,38.74,False
